ssid,index,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,79,0.07520796206119236,0.07520542584097598,0.075,mdd,multiplex,207181,2,47705,254886,207183,9.653301670503855e-06,0.18716210384250215,0.9999903466983295,0.8128378961574979,0.8967535151676481
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,79,0.07520796206119236,0.07520542584097598,0.075,pamld,multiplex,253888,1460,998,254886,255348,0.005717687234675815,0.003915475938262596,0.9942823127653242,0.9960845240617374,0.9951826024921898
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,79,0.07520796206119236,0.07520542584097598,0.075,pamld_ap,multiplex,253860,1112,1026,254886,254972,0.004361263197527571,0.0040253289705986205,0.9956387368024724,0.9959746710294014,0.9958066755841823
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,79,0.07520796206119236,0.07520542584097598,0.075,pamld_u,multiplex,253230,1354,1656,254886,254584,0.00531848034440499,0.006497022198159177,0.994681519655595,0.9935029778018408,0.9940918994248926
a11ae384-a142-4f33-a129-eda212675e2a,79,0.10880495881837887,0.10878126566542042,0.1,deml,multiplex,248456,4531,6430,254886,252987,0.017910011186345543,0.025226964211451396,0.9820899888136545,0.9747730357885486,0.9784178328046578
a11ae384-a142-4f33-a129-eda212675e2a,79,0.10880495881837887,0.10878126566542042,0.1,mdd,multiplex,175073,3,79813,254886,175076,1.713541547670726e-05,0.31313214535125505,0.9999828645845233,0.6868678546487449,0.8143649903944999
a11ae384-a142-4f33-a129-eda212675e2a,79,0.10880495881837887,0.10878126566542042,0.1,pamld,multiplex,251188,2765,3698,254886,253953,0.010887841450977149,0.014508446913522124,0.9891121585490229,0.9854915530864778,0.9872985364722436
a11ae384-a142-4f33-a129-eda212675e2a,79,0.10880495881837887,0.10878126566542042,0.1,pamld_ap,multiplex,251151,1895,3735,254886,253046,0.007488756984896027,0.014653609849109014,0.992511243015104,0.985346390150891,0.9889158391280722
a11ae384-a142-4f33-a129-eda212675e2a,79,0.10880495881837887,0.10878126566542042,0.1,pamld_u,multiplex,248681,1651,6205,254886,250332,0.0065952415192624195,0.024344216630179768,0.9934047584807376,0.9756557833698203,0.9844502769101655
44eb6f63-6f19-47d2-acce-67f2e59395bf,79,0.13099360530178397,0.13098051267870198,0.125,deml,multiplex,242815,5451,12071,254886,248266,0.02195628881925032,0.04735842690457695,0.9780437111807497,0.9526415730954231,0.9651755334372119
44eb6f63-6f19-47d2-acce-67f2e59395bf,79,0.13099360530178397,0.13098051267870198,0.125,mdd,multiplex,154064,5,100822,254886,154069,3.245299184131785e-05,0.3955572295065245,0.9999675470081587,0.6044427704934755,0.7534520913058893
44eb6f63-6f19-47d2-acce-67f2e59395bf,79,0.13099360530178397,0.13098051267870198,0.125,pamld,multiplex,246913,2897,7973,254886,249810,0.011596813578319523,0.031280650957683044,0.9884031864216805,0.9687193490423169,0.9784622822451534
44eb6f63-6f19-47d2-acce-67f2e59395bf,79,0.13099360530178397,0.13098051267870198,0.125,pamld_ap,multiplex,246869,2144,8017,254886,249013,0.008609992249400634,0.03145327715135394,0.9913900077505994,0.9685467228486461,0.979835244761351
44eb6f63-6f19-47d2-acce-67f2e59395bf,79,0.13099360530178397,0.13098051267870198,0.125,pamld_u,multiplex,242126,1499,12760,254886,243625,0.0061528989225243715,0.050061596164559845,0.9938471010774756,0.9499384038354401,0.9713968197291534
1a0d8c5d-3a1b-48ec-894a-12888c735955,79,0.1582891376823743,0.15830620217848237,0.15,deml,multiplex,232969,6314,21917,254886,239283,0.026387164988737187,0.08598746106102335,0.9736128350112628,0.9140125389389766,0.9428717705886043
1a0d8c5d-3a1b-48ec-894a-12888c735955,79,0.1582891376823743,0.15830620217848237,0.15,mdd,multiplex,128554,6,126332,254886,128560,4.6670815183571875e-05,0.4956411886098099,0.9999533291848164,0.5043588113901901,0.670519447327655
1a0d8c5d-3a1b-48ec-894a-12888c735955,79,0.1582891376823743,0.15830620217848237,0.15,pamld,multiplex,238522,2420,16364,254886,240942,0.010043910982726133,0.0642012507552396,0.9899560890172738,0.9357987492447604,0.9621158950281146
1a0d8c5d-3a1b-48ec-894a-12888c735955,79,0.1582891376823743,0.15830620217848237,0.15,pamld_ap,multiplex,238362,2099,16524,254886,240461,0.008729066251907794,0.0648289823685883,0.9912709337480922,0.9351710176314116,0.9624041328603989
1a0d8c5d-3a1b-48ec-894a-12888c735955,79,0.1582891376823743,0.15830620217848237,0.15,pamld_u,multiplex,229604,1111,25282,254886,230715,0.004815464967600719,0.09918944155426347,0.9951845350323992,0.9008105584457365,0.9456487939687109
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,79,0.19164928300647516,0.19161565871769887,0.2,deml,multiplex,216484,7642,38402,254886,224126,0.03409689192686257,0.15066343384885791,0.9659031080731374,0.8493365661511421,0.9038771471278381
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,79,0.19164928300647516,0.19161565871769887,0.2,mdd,multiplex,100764,2,154122,254886,100766,1.984796459123117e-05,0.6046703232033144,0.9999801520354088,0.39532967679668557,0.5666437978698278
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,79,0.19164928300647516,0.19161565871769887,0.2,pamld,multiplex,222384,1792,32502,254886,224176,0.007993719220612375,0.12751583060662414,0.9920062807793876,0.8724841693933758,0.9284142762314689
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,79,0.19164928300647516,0.19161565871769887,0.2,pamld_ap,multiplex,222006,1738,32880,254886,223744,0.007767806064073226,0.12899884654316046,0.9922321939359268,0.8710011534568395,0.9276727325909365
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,79,0.19164928300647516,0.19161565871769887,0.2,pamld_u,multiplex,207481,691,47405,254886,208172,0.0033193705205310994,0.18598510706747332,0.9966806294794689,0.8140148929325267,0.8961339616203585
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,79,0.23144829314982965,0.23144203284069914,0.25,deml,multiplex,192234,9212,62652,254886,201446,0.045729376607130445,0.2458040064970222,0.9542706233928695,0.7541959935029778,0.8425181665980032
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,79,0.23144829314982965,0.23144203284069914,0.25,mdd,multiplex,71815,5,183071,254886,71820,6.961849067112225e-05,0.7182465886710137,0.9999303815093289,0.2817534113289863,0.43963073833966937
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,79,0.23144829314982965,0.23144203284069914,0.25,pamld,multiplex,195282,1173,59604,254886,196455,0.005970833015194319,0.2338457192627292,0.9940291669848057,0.7661542807372708,0.8653412829767294
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,79,0.23144829314982965,0.23144203284069914,0.25,pamld_ap,multiplex,194127,1151,60759,254886,195278,0.005894161144624587,0.23837715684659025,0.9941058388553754,0.7616228431534098,0.8624723434126229
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,79,0.23144829314982965,0.23144203284069914,0.25,pamld_u,multiplex,173247,345,81639,254886,173592,0.0019874187750587584,0.3202961323885973,0.9980125812249412,0.6797038676114028,0.8086622883788666
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,80,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,251847,4,7,251854,251851,1.5882406661081353e-05,2.7793880581606805e-05,0.9999841175933389,0.9999722061194184,0.999978161820907
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,80,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,251406,0,448,251854,251406,0.0,0.0017788083572228355,1.0,0.9982211916427771,0.9991098040774151
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,80,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,251844,0,10,251854,251844,0.0,3.970554368800972e-05,1.0,0.999960294456312,0.9999801468340156
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,80,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,251844,0,10,251854,251844,0.0,3.970554368800972e-05,1.0,0.999960294456312,0.9999801468340156
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,80,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,251841,2,13,251854,251843,7.94145558939498e-06,5.161720679441264e-05,0.9999920585444106,0.9999483827932056,0.9999702201919012
37e41038-310c-44e1-a1ed-8979b0f73709,80,0.00010221989490569176,0.00010284655898156638,0.0001,deml,multiplex,251854,0,0,251854,251854,0.0,0.0,1.0,1.0,1.0
37e41038-310c-44e1-a1ed-8979b0f73709,80,0.00010221989490569176,0.00010284655898156638,0.0001,mdd,multiplex,251838,0,16,251854,251838,0.0,6.352886990081556e-05,1.0,0.9999364711300992,0.9999682345560381
37e41038-310c-44e1-a1ed-8979b0f73709,80,0.00010221989490569176,0.00010284655898156638,0.0001,pamld,multiplex,251854,0,0,251854,251854,0.0,0.0,1.0,1.0,1.0
37e41038-310c-44e1-a1ed-8979b0f73709,80,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,251854,0,0,251854,251854,0.0,0.0,1.0,1.0,1.0
37e41038-310c-44e1-a1ed-8979b0f73709,80,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,251854,0,0,251854,251854,0.0,0.0,1.0,1.0,1.0
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,80,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,251853,1,1,251854,251854,3.970554368800972e-06,3.970554368800972e-06,0.9999960294456312,0.9999960294456312,0.9999960294456312
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,80,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,251679,0,175,251854,251679,0.0,0.0006948470145401701,1.0,0.9993051529854599,0.9996524557476868
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,80,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,251854,1,0,251854,251855,3.970538603561573e-06,0.0,0.9999960294613964,1.0,0.999998014726757
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,80,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,251854,1,0,251854,251855,3.970538603561573e-06,0.0,0.9999960294613964,1.0,0.999998014726757
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,80,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,251850,1,4,251854,251851,3.970601665270338e-06,1.588221747520389e-05,0.9999960293983348,0.9999841177825248,0.9999900735549578
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,80,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,251839,4,15,251854,251843,1.588291117878996e-05,5.955831553201458e-05,0.9999841170888212,0.9999404416844679,0.9999622789097414
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,80,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,251424,0,430,251854,251424,0.0,0.001707338378584418,1.0,0.9982926616214156,0.9991456014369792
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,80,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,251839,0,15,251854,251839,0.0,5.955831553201458e-05,1.0,0.9999404416844679,0.9999702199554094
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,80,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,251839,0,15,251854,251839,0.0,5.955831553201458e-05,1.0,0.9999404416844679,0.9999702199554094
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,80,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,251833,0,21,251854,251833,0.0,8.338164174482042e-05,1.0,0.9999166183582552,0.9999583074409306
40a08990-33b3-41f5-b061-2561bc84ca96,80,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,251834,5,20,251854,251839,1.9853954312080335e-05,7.941108737601944e-05,0.999980146045688,0.999920588912624,0.9999503665923489
40a08990-33b3-41f5-b061-2561bc84ca96,80,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,251084,0,770,251854,251084,0.0,0.0030573268639767486,1.0,0.9969426731360232,0.9984689961784554
40a08990-33b3-41f5-b061-2561bc84ca96,80,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,251823,3,31,251854,251826,1.1912987539015034e-05,0.00012308718543283014,0.999988087012461,0.9998769128145671,0.9999324968233798
40a08990-33b3-41f5-b061-2561bc84ca96,80,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,251823,3,31,251854,251826,1.1912987539015034e-05,0.00012308718543283014,0.999988087012461,0.9998769128145671,0.9999324968233798
40a08990-33b3-41f5-b061-2561bc84ca96,80,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,251819,1,35,251854,251820,3.971090461440711e-06,0.00013896940290803402,0.9999960289095385,0.999861030597092,0.9999285251968536
8c689128-8483-4ce5-9b67-8cb160550497,80,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,251777,12,77,251854,251789,4.7658952535654855e-05,0.00030573268639767483,0.9999523410474643,0.9996942673136023,0.9998232875270777
8c689128-8483-4ce5-9b67-8cb160550497,80,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,250578,0,1276,251854,250578,0.0,0.0050664273745900405,1.0,0.9949335726254099,0.997460352843768
8c689128-8483-4ce5-9b67-8cb160550497,80,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,251773,2,81,251854,251775,7.943600436898023e-06,0.00032161490387287874,0.9999920563995631,0.9996783850961272,0.9998351961463696
8c689128-8483-4ce5-9b67-8cb160550497,80,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,251773,2,81,251854,251775,7.943600436898023e-06,0.00032161490387287874,0.9999920563995631,0.9996783850961272,0.9998351961463696
8c689128-8483-4ce5-9b67-8cb160550497,80,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,251763,2,91,251854,251765,7.943915953369214e-06,0.00036132044756088846,0.9999920560840466,0.9996386795524391,0.9998153365937344
b7e78bf9-30a3-4955-9469-0bbd77310476,80,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,251714,35,140,251854,251749,0.00013902736455755535,0.0005558776116321361,0.9998609726354425,0.9994441223883679,0.9996525040557741
b7e78bf9-30a3-4955-9469-0bbd77310476,80,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,249761,0,2093,251854,249761,0.0,0.008310370293900434,1.0,0.9916896297060995,0.9958274772484874
b7e78bf9-30a3-4955-9469-0bbd77310476,80,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,251699,2,155,251854,251701,7.945935852459862e-06,0.0006154359271641507,0.9999920540641476,0.9993845640728358,0.9996882167787033
b7e78bf9-30a3-4955-9469-0bbd77310476,80,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,251699,2,155,251854,251701,7.945935852459862e-06,0.0006154359271641507,0.9999920540641476,0.9993845640728358,0.9996882167787033
b7e78bf9-30a3-4955-9469-0bbd77310476,80,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,251684,6,170,251854,251690,2.3838849378203345e-05,0.0006749942426961652,0.9999761611506218,0.9993250057573039,0.9996504774160749
9442e6ea-8033-44b2-b0f3-91470348a7f0,80,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,251699,45,155,251854,251744,0.00017875301893987544,0.0006154359271641507,0.9998212469810601,0.9993845640728358,0.9996028578350192
9442e6ea-8033-44b2-b0f3-91470348a7f0,80,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,249279,0,2575,251854,249279,0.0,0.010224177499662503,1.0,0.9897758225003375,0.9948616435157932
9442e6ea-8033-44b2-b0f3-91470348a7f0,80,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,251673,3,181,251854,251676,1.1920087731845707e-05,0.0007186703407529759,0.9999880799122681,0.999281329659247,0.999634579866145
9442e6ea-8033-44b2-b0f3-91470348a7f0,80,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,251673,3,181,251854,251676,1.1920087731845707e-05,0.0007186703407529759,0.9999880799122681,0.999281329659247,0.999634579866145
9442e6ea-8033-44b2-b0f3-91470348a7f0,80,0.006930104080448791,0.006924673097025652,0.0075,pamld_u,multiplex,251669,10,185,251854,251679,3.973315215015953e-05,0.0007345525582281798,0.9999602668478499,0.9992654474417718,0.9996127364045654
156d68c8-abcd-439a-a387-71b3708652ff,80,0.009601136452099902,0.009597217109966756,0.01,deml,multiplex,251670,72,184,251854,251742,0.0002860071025097123,0.0007305820038593789,0.9997139928974903,0.9992694179961407,0.9994916560099762
156d68c8-abcd-439a-a387-71b3708652ff,80,0.009601136452099902,0.009597217109966756,0.01,mdd,multiplex,248525,0,3329,251854,248525,0.0,0.013217975493738435,1.0,0.9867820245062615,0.9933470429414504
156d68c8-abcd-439a-a387-71b3708652ff,80,0.009601136452099902,0.009597217109966756,0.01,pamld,multiplex,251655,8,199,251854,251663,3.178854261452816e-05,0.0007901403193913934,0.9999682114573855,0.9992098596806086,0.9995888917355323
156d68c8-abcd-439a-a387-71b3708652ff,80,0.009601136452099902,0.009597217109966756,0.01,pamld_ap,multiplex,251655,8,199,251854,251663,3.178854261452816e-05,0.0007901403193913934,0.9999682114573855,0.9992098596806086,0.9995888917355323
156d68c8-abcd-439a-a387-71b3708652ff,80,0.009601136452099902,0.009597217109966756,0.01,pamld_u,multiplex,251650,19,204,251854,251669,7.549598877891199e-05,0.0008099930912353983,0.9999245040112211,0.9991900069087646,0.9995571205287543
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,80,0.013483866722723161,0.013480778520425887,0.0125,deml,multiplex,251653,104,201,251854,251757,0.00041309675599884014,0.0007980814281289953,0.9995869032440011,0.999201918571871,0.999394373832184
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,80,0.013483866722723161,0.013480778520425887,0.0125,mdd,multiplex,247346,0,4508,251854,247346,0.0,0.01789925909455478,1.0,0.9821007409054452,0.9909695512820512
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,80,0.013483866722723161,0.013480778520425887,0.0125,pamld,multiplex,251644,21,210,251854,251665,8.344426122027299e-05,0.0008338164174482041,0.9999165557387797,0.9991661835825518,0.999541228831484
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,80,0.013483866722723161,0.013480778520425887,0.0125,pamld_ap,multiplex,251643,21,211,251854,251664,8.344459279038718e-05,0.0008377869718170051,0.9999165554072096,0.999162213028183,0.9995392418940336
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,80,0.013483866722723161,0.013480778520425887,0.0125,pamld_u,multiplex,251637,47,217,251854,251684,0.00018674210517951082,0.000861610298029811,0.9998132578948205,0.9991383897019702,0.9994757098769109
a362969d-fe30-497a-a2ec-42bc0119f398,80,0.016095562080487544,0.016079213918012623,0.016,deml,multiplex,251636,128,218,251854,251764,0.0005084126404092721,0.0008655808523986119,0.9994915873595908,0.9991344191476014,0.9993129713393882
a362969d-fe30-497a-a2ec-42bc0119f398,80,0.016095562080487544,0.016079213918012623,0.016,mdd,multiplex,246548,0,5306,251854,246548,0.0,0.02106776148085796,1.0,0.978932238519142,0.989353975305075
a362969d-fe30-497a-a2ec-42bc0119f398,80,0.016095562080487544,0.016079213918012623,0.016,pamld,multiplex,251632,31,222,251854,251663,0.0001231806026312966,0.0008814630698738158,0.9998768193973687,0.9991185369301262,0.9994975343434284
a362969d-fe30-497a-a2ec-42bc0119f398,80,0.016095562080487544,0.016079213918012623,0.016,pamld_ap,multiplex,251632,30,222,251854,251662,0.00011920750848360102,0.0008814630698738158,0.9998807924915164,0.9991185369301262,0.9994995193797218
a362969d-fe30-497a-a2ec-42bc0119f398,80,0.016095562080487544,0.016079213918012623,0.016,pamld_u,multiplex,251620,54,234,251854,251674,0.0002145632842486709,0.0009291097222994274,0.9997854367157514,0.9990708902777006,0.9994280357795396
62bdb0f5-affe-4b31-8b27-f5e96899f37f,80,0.019265409548427006,0.019266911744529214,0.02,deml,multiplex,251594,187,260,251854,251781,0.0007427089415007487,0.0010323441358882526,0.9992572910584993,0.9989676558641117,0.9991124524705391
62bdb0f5-affe-4b31-8b27-f5e96899f37f,80,0.019265409548427006,0.019266911744529214,0.02,mdd,multiplex,245328,0,6526,251854,245328,0.0,0.025911837810795143,1.0,0.9740881621892049,0.9868740219879241
62bdb0f5-affe-4b31-8b27-f5e96899f37f,80,0.019265409548427006,0.019266911744529214,0.02,pamld,multiplex,251625,50,229,251854,251675,0.00019866891824774015,0.0009092569504554226,0.9998013310817523,0.9990907430495446,0.999445910761843
62bdb0f5-affe-4b31-8b27-f5e96899f37f,80,0.019265409548427006,0.019266911744529214,0.02,pamld_ap,multiplex,251625,49,229,251854,251674,0.0001946963134849051,0.0009092569504554226,0.9998053036865151,0.9990907430495446,0.9994478956483056
62bdb0f5-affe-4b31-8b27-f5e96899f37f,80,0.019265409548427006,0.019266911744529214,0.02,pamld_u,multiplex,251610,71,244,251854,251681,0.0002821031384967479,0.0009688152659874372,0.9997178968615033,0.9990311847340125,0.9993744228305877
b37d56c6-488a-4121-abf6-8b8a2bf82668,80,0.023206596030835868,0.02319386749805251,0.025,deml,multiplex,251567,256,287,251854,251823,0.0010165870472514426,0.001139549103845879,0.9989834129527485,0.9988604508961542,0.9989219281404551
b37d56c6-488a-4121-abf6-8b8a2bf82668,80,0.023206596030835868,0.02319386749805251,0.025,mdd,multiplex,243520,1,8334,251854,243521,4.106422033418062e-06,0.0330906001095873,0.9999958935779666,0.9669093998904127,0.9831743628564219
b37d56c6-488a-4121-abf6-8b8a2bf82668,80,0.023206596030835868,0.02319386749805251,0.025,pamld,multiplex,251614,72,240,251854,251686,0.0002860707389366115,0.0009529330485122333,0.9997139292610634,0.9990470669514878,0.9993803868610239
b37d56c6-488a-4121-abf6-8b8a2bf82668,80,0.023206596030835868,0.02319386749805251,0.025,pamld_ap,multiplex,251614,71,240,251854,251685,0.0002820986550648628,0.0009529330485122333,0.9997179013449351,0.9990470669514878,0.9993823715739992
b37d56c6-488a-4121-abf6-8b8a2bf82668,80,0.023206596030835868,0.02319386749805251,0.025,pamld_u,multiplex,251596,95,258,251854,251691,0.00037744694883805937,0.0010244030271506508,0.999622553051162,0.9989755969728493,0.999298970300569
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,80,0.034070268592542335,0.03406973105966287,0.031,deml,multiplex,251442,515,412,251854,251957,0.00204399957135543,0.0016358683999460005,0.9979560004286445,0.998364131600054,0.9981600242948249
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,80,0.034070268592542335,0.03406973105966287,0.031,mdd,multiplex,237749,0,14105,251854,237749,0.0,0.05600466937193771,1.0,0.9439953306280623,0.9711909444999315
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,80,0.034070268592542335,0.03406973105966287,0.031,pamld,multiplex,251558,139,296,251854,251697,0.0005522513180530558,0.0011752840931650878,0.999447748681947,0.9988247159068349,0.9991361351680367
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,80,0.034070268592542335,0.03406973105966287,0.031,pamld_ap,multiplex,251558,129,296,251854,251687,0.0005125413708296416,0.0011752840931650878,0.9994874586291703,0.9988247159068349,0.9991559773682778
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,80,0.034070268592542335,0.03406973105966287,0.031,pamld_u,multiplex,251471,229,383,251854,251700,0.000909813269765594,0.0015207223232507722,0.9990901867302344,0.9984792776767493,0.9987846387874985
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,80,0.04153615803193878,0.04154681500776635,0.0375,deml,multiplex,251269,763,585,251854,252032,0.003027393346876587,0.0023227743057485685,0.9969726066531234,0.9976772256942514,0.9973247917187618
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,80,0.04153615803193878,0.04154681500776635,0.0375,mdd,multiplex,232717,0,19137,251854,232717,0.0,0.0759844989557442,1.0,0.9240155010442558,0.960507335354365
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,80,0.04153615803193878,0.04154681500776635,0.0375,pamld,multiplex,251479,225,375,251854,251704,0.0008939071290086769,0.0014889578883003644,0.9991060928709913,0.9985110421116996,0.9988084788644009
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,80,0.04153615803193878,0.04154681500776635,0.0375,pamld_ap,multiplex,251474,199,380,251854,251673,0.0007907085781947209,0.0015088106601443693,0.9992092914218053,0.9984911893398556,0.9988501113147855
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,80,0.04153615803193878,0.04154681500776635,0.0375,pamld_u,multiplex,251358,331,496,251854,251689,0.0013151150825026123,0.001969394966925282,0.9986848849174974,0.9980306050330747,0.9983576377787001
58020739-79fd-4cab-8f4e-e611a6cfba15,80,0.05082324636893082,0.050833909960933954,0.05,deml,multiplex,251012,1019,842,251854,252031,0.004043153421602898,0.0033432067785304186,0.9959568465783971,0.9966567932214696,0.9963066969645852
58020739-79fd-4cab-8f4e-e611a6cfba15,80,0.05082324636893082,0.050833909960933954,0.05,mdd,multiplex,225935,2,25919,251854,225937,8.852025122047296e-06,0.10291279868495239,0.999991147974878,0.8970872013150476,0.9457482455718086
58020739-79fd-4cab-8f4e-e611a6cfba15,80,0.05082324636893082,0.050833909960933954,0.05,pamld,multiplex,251380,355,474,251854,251735,0.0014102131209406718,0.0018820427708116608,0.9985897868790593,0.9981179572291884,0.9983538163065515
58020739-79fd-4cab-8f4e-e611a6cfba15,80,0.05082324636893082,0.050833909960933954,0.05,pamld_ap,multiplex,251376,300,478,251854,251676,0.0011920087731845707,0.0018979249882868645,0.9988079912268154,0.9981020750117131,0.9984549083470696
58020739-79fd-4cab-8f4e-e611a6cfba15,80,0.05082324636893082,0.050833909960933954,0.05,pamld_u,multiplex,251164,437,690,251854,251601,0.00173687703943943,0.002739682514472671,0.9982631229605605,0.9972603174855273,0.9977614682543623
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,80,0.062074054879668,0.062081469873390846,0.0625,deml,multiplex,250423,1385,1431,251854,251808,0.00550022239166349,0.005681863301754191,0.9944997776083365,0.9943181366982458,0.9944089488585599
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,80,0.062074054879668,0.062081469873390846,0.0625,mdd,multiplex,216625,1,35229,251854,216626,4.616251050197114e-06,0.13987865985848943,0.9999953837489498,0.8601213401415105,0.9247993510928961
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,80,0.062074054879668,0.062081469873390846,0.0625,pamld,multiplex,251129,581,725,251854,251710,0.002308211831075444,0.0028786519173807047,0.9976917881689246,0.9971213480826193,0.9974064865637734
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,80,0.062074054879668,0.062081469873390846,0.0625,pamld_ap,multiplex,251113,472,741,251854,251585,0.0018761054911858816,0.0029421807872815203,0.9981238945088141,0.9970578192127185,0.9975905720454713
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,80,0.062074054879668,0.062081469873390846,0.0625,pamld_u,multiplex,250685,601,1169,251854,251286,0.0023916971100658214,0.004641578057128336,0.9976083028899342,0.9953584219428717,0.9964820924593554
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,80,0.07520796206119236,0.07520542584097598,0.075,deml,multiplex,249410,1725,2444,251854,251135,0.006868815577279153,0.009704034877349575,0.9931311844227209,0.9902959651226504,0.9917115483638806
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,80,0.07520796206119236,0.07520542584097598,0.075,mdd,multiplex,205071,0,46783,251854,205071,0.0,0.18575444503561586,1.0,0.8142455549643841,0.8976133938830224
