ssid,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,pamld_ap,multiplex,13858159,8640,18664,13876823,13866799,0.0006230709769428402,0.0013449764402125761,0.9993769290230572,0.9986550235597874,0.9990158458762161
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,pamld_u,multiplex,13855253,12369,21570,13876823,13867622,0.0008919337432185562,0.0015543903673052542,0.9991080662567814,0.9984456096326948,0.9987767280981833
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,deml,multiplex,13842803,12415,34020,13876823,13855218,0.0008960523031828153,0.0024515697865426403,0.9991039476968172,0.9975484302134574,0.9983255830322766
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,mdd,multiplex,12835796,16,1041027,13876823,12835812,1.2465124917691222e-06,0.07501911640726411,0.9999987534875082,0.9249808835927359,0.9610280678038688
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld,multiplex,13854606,9289,22217,13876823,13863895,0.0006700137299077929,0.0016010148720640165,0.9993299862700922,0.998398985127936,0.9988642687618972
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld_ap,multiplex,13854302,9278,22521,13876823,13863580,0.0006692355077115723,0.0016229219036662786,0.9993307644922884,0.9983770780963337,0.9988536936539818
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,0.04153615803193878,0.04154681500776635,0.0375,pamld_u,multiplex,13848737,13419,28086,13876823,13862156,0.0009680312355451778,0.0020239502946747968,0.9990319687644548,0.9979760497053252,0.9985037300760059
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,deml,multiplex,13826179,15098,50644,13876823,13841277,0.0010907953073982985,0.0036495385146874037,0.9989092046926017,0.9963504614853126,0.9976281924085705
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,mdd,multiplex,12455976,15,1420847,13876823,12455991,1.2042397911173828e-06,0.10238993464138009,0.9999987957602089,0.8976100653586199,0.946042151059131
58020739-79fd-4cab-8f4e-e611a6cfba15,0.05082324636893082,0.050833909960933954,0.05,pamld,multiplex,13847135,10713,29688,13876823,13857848,0.0007730637541990647,0.002139394586210403,0.999226936245801,0.9978606054137896,0.9985433034341745
